5/1/2015 0:00,288,163374,1051
5/1/2015 0:05,277,158854,952
5/1/2015 0:10,281,150988,1343
5/1/2015 0:15,267,136560,1207
5/1/2015 0:20,216,147741,1273
5/1/2015 0:25,258,143784,2015
5/1/2015 0:30,251,137761,1106
5/1/2015 0:35,247,142178,1259
5/1/2015 0:40,248,136709,1304
5/1/2015 0:45,191,135014,1416
5/1/2015 0:50,218,137526,1480
5/1/2015 0:55,201,137221,1767
5/1/2015 1:00,190,139298,1696
5/1/2015 1:05,186,137447,1708
5/1/2015 1:10,182,125231,1673
5/1/2015 1:15,169,128271,1771
5/1/2015 1:20,165,127428,1519
5/1/2015 1:25,177,130076,1322
5/1/2015 1:30,154,121675,1965
5/1/2015 1:35,154,117698,1474
5/1/2015 1:40,145,123194,1809
5/1/2015 1:45,157,117756,2039
5/1/2015 1:50,147,110581,1785
5/1/2015 1:55,142,95145,1868
5/1/2015 2:00,132,106833,1887
5/1/2015 2:05,151,110374,2110
5/1/2015 2:10,133,96438,2075
5/1/2015 2:15,118,89530,1994
5/1/2015 2:20,134,102094,2662
5/1/2015 2:25,115,102427,2607
5/1/2015 2:30,101,102689,2750
5/1/2015 2:35,118,102938,2436
5/1/2015 2:40,97,101624,2482
5/1/2015 2:45,93,98971,2399
5/1/2015 2:50,104,92374,2033
5/1/2015 2:55,79,90370,2258
5/1/2015 3:00,94,85385,1972
5/1/2015 3:05,81,88660,2671
5/1/2015 3:10,81,89580,2510
5/1/2015 3:15,83,85342,2059
5/1/2015 3:20,64,83594,2059
5/1/2015 3:25,57,83483,2507
5/1/2015 3:30,64,76613,1980
5/1/2015 3:35,61,82234,2158
5/1/2015 3:40,68,76545,1922
5/1/2015 3:45,64,82435,2289
5/1/2015 3:50,57,84233,2618
5/1/2015 3:55,51,83693,1894
5/1/2015 4:00,47,79032,2348
5/1/2015 4:05,51,74007,2305
5/1/2015 4:10,14,76291,2226
5/1/2015 4:15,16,73932,2308
5/1/2015 4:20,33,75367,2304
5/1/2015 4:25,43,77948,1745
5/1/2015 4:30,49,75220,2298
5/1/2015 4:35,36,76456,2321
5/1/2015 4:40,53,74812,2507
5/1/2015 4:45,12,72044,2307
5/1/2015 4:50,34,71981,2271
5/1/2015 4:55,40,68585,2069
5/1/2015 5:00,39,89990,1639
5/1/2015 5:05,57,73740,2206
5/1/2015 5:10,37,89555,2126
5/1/2015 5:15,33,79612,1801
5/1/2015 5:20,42,76268,1625
5/1/2015 5:25,45,122456,1759
5/1/2015 5:30,32,113396,1551
5/1/2015 5:35,58,109256,1804
5/1/2015 5:40,46,114787,1654
5/1/2015 5:45,47,111680,1617
5/1/2015 5:50,59,106620,1986
5/1/2015 5:55,65,98181,1521
5/1/2015 6:00,64,95299,1405
5/1/2015 6:05,42,85857,1574
5/1/2015 6:10,52,90171,1525
5/1/2015 6:15,59,106341,1445
5/1/2015 6:20,73,113729,1781
5/1/2015 6:25,70,120481,1596
5/1/2015 6:30,73,112288,1693
5/1/2015 6:35,91,99258,1658
5/1/2015 6:40,87,99471,1526
5/1/2015 6:45,75,98581,1493
5/1/2015 6:50,98,101307,1546
5/1/2015 6:55,92,106011,1595
5/1/2015 7:00,115,103256,1688
5/1/2015 7:05,90,109464,1724
5/1/2015 7:10,109,116153,1620
5/1/2015 7:15,117,125172,1568
5/1/2015 7:20,149,128034,1630
5/1/2015 7:25,127,129476,1591
5/1/2015 7:30,139,125493,1444
5/1/2015 7:35,150,131416,1281
5/1/2015 7:40,145,117817,1329
5/1/2015 7:45,185,125504,1370
5/1/2015 7:50,173,121792,1377
5/1/2015 7:55,186,128374,1554
5/1/2015 8:00,232,131309,1737
5/1/2015 8:05,213,135440,2125
5/1/2015 8:10,211,131697,1983
5/1/2015 8:15,234,133485,1584
5/1/2015 8:20,257,146161,2111
5/1/2015 8:25,240,153030,1878
5/1/2015 8:30,236,161406,2042
5/1/2015 8:35,277,157685,1770
5/1/2015 8:40,312,153136,1809
5/1/2015 8:45,310,169090,1960
5/1/2015 8:50,274,179543,1704
5/1/2015 8:55,235,183168,1647
5/1/2015 9:00,240,195149,1796
5/1/2015 9:05,71,201926,2082
5/1/2015 9:10,89,159601,1338
5/1/2015 9:15,279,195292,1812
5/1/2015 9:20,327,207772,1711
5/1/2015 9:25,288,220388,1589
5/1/2015 9:30,311,210087,1997
5/1/2015 9:35,290,207356,2018
5/1/2015 9:40,269,216272,1701
5/1/2015 9:45,249,233797,1432
5/1/2015 9:50,279,226613,1569
5/1/2015 9:55,329,223681,1576
5/1/2015 10:00,347,212669,1246
5/1/2015 10:05,379,235544,1427
5/1/2015 10:10,237,177097,1347
5/1/2015 10:15,401,183209,1297
5/1/2015 10:20,292,213876,1416
5/1/2015 10:25,50,255561,1377
5/1/2015 10:30,147,202332,1819
5/1/2015 10:35,391,264855,1336
5/1/2015 10:40,430,204818,1164
5/1/2015 10:45,431,207077,1442
5/1/2015 10:50,477,231823,1528
5/1/2015 10:55,450,228776,1744
5/1/2015 11:00,478,226392,1604
5/1/2015 11:05,501,233504,1833
5/1/2015 11:10,500,145558,1224
5/1/2015 11:15,487,138958,1135
5/1/2015 11:20,514,213496,1507
5/1/2015 11:25,523,215443,2145
5/1/2015 11:30,474,227585,2503
5/1/2015 11:35,468,226641,2899
5/1/2015 11:40,562,220322,2673
5/1/2015 11:45,536,234607,3000
5/1/2015 11:50,515,252560,2714
5/1/2015 11:55,502,248834,1837
5/1/2015 12:00,472,269194,2347
5/1/2015 12:05,488,282697,2628
5/1/2015 12:10,489,249586,2434
5/1/2015 12:15,511,221265,2448
5/1/2015 12:20,501,280580,2789
5/1/2015 12:25,502,282251,2656
5/1/2015 12:30,519,274767,2364
5/1/2015 12:35,505,282871,2415
5/1/2015 12:40,503,275298,2392
5/1/2015 12:45,496,270939,2155
5/1/2015 12:50,504,263494,2189
5/1/2015 12:55,502,266153,1970
5/1/2015 13:00,454,258593,2058
5/1/2015 13:05,483,236946,1920
5/1/2015 13:10,504,241028,1780
5/1/2015 13:15,531,152621,1156
5/1/2015 13:20,466,231068,2105
5/1/2015 13:25,519,245484,2924
5/1/2015 13:30,462,255275,2359
5/1/2015 13:35,503,273023,2045
5/1/2015 13:40,464,272777,1977
5/1/2015 13:45,543,274294,1889
5/1/2015 13:50,455,262554,1938
5/1/2015 13:55,470,271172,1891
5/1/2015 14:00,501,261302,1654
5/1/2015 14:05,500,239311,1659
5/1/2015 14:10,533,159956,1147
5/1/2015 14:15,532,216840,1597
5/1/2015 14:20,496,255313,1932
5/1/2015 14:25,533,223401,1410
5/1/2015 14:30,517,253317,1752
5/1/2015 14:35,487,234061,2061
5/1/2015 14:40,516,238129,1739
5/1/2015 14:45,473,253918,1630
5/1/2015 14:50,501,257430,1738
5/1/2015 14:55,460,248261,1737
5/1/2015 15:00,495,248064,1801
5/1/2015 15:05,477,212306,1643
5/1/2015 15:10,471,169197,1298
5/1/2015 15:15,463,150130,1082
5/1/2015 15:20,435,165079,1301
5/1/2015 15:25,476,189153,1511
5/1/2015 15:30,462,239517,1671
5/1/2015 15:35,496,243732,1973
5/1/2015 15:40,487,245791,2399
5/1/2015 15:45,474,244355,2169
5/1/2015 15:50,473,247483,2134
5/1/2015 15:55,426,235310,1945
5/1/2015 16:00,506,239709,1576
5/1/2015 16:05,482,232949,1515
5/1/2015 16:10,478,212599,1349
5/1/2015 16:15,514,154111,1008
5/1/2015 16:20,446,229290,1458
5/1/2015 16:25,427,223339,1452
5/1/2015 16:30,501,249025,1595
5/1/2015 16:35,467,247035,2716
5/1/2015 16:40,467,200501,1867
5/1/2015 16:45,449,248205,1935
5/1/2015 16:50,483,239808,1770
5/1/2015 16:55,449,225529,1706
5/1/2015 17:00,443,255043,1746
5/1/2015 17:05,402,240004,1635
5/1/2015 17:10,458,169439,1186
5/1/2015 17:15,412,141977,1545
5/1/2015 17:20,405,236905,2189
5/1/2015 17:25,458,241019,2322
5/1/2015 17:30,410,233701,3172
5/1/2015 17:35,420,228522,3435
5/1/2015 17:40,409,225895,2972
5/1/2015 17:45,404,230006,2954
5/1/2015 17:50,428,234231,3106
5/1/2015 17:55,368,231161,3304
5/1/2015 18:00,404,228300,3411
5/1/2015 18:05,388,225668,3302
5/1/2015 18:10,400,178709,2738
5/1/2015 18:15,368,195263,3043
5/1/2015 18:20,403,178168,1503
5/1/2015 18:25,375,203165,1518
5/1/2015 18:30,400,201928,1420
5/1/2015 18:35,408,210026,1382
5/1/2015 18:40,385,202121,1367
5/1/2015 18:45,383,206473,1034
5/1/2015 18:50,411,205681,1207
5/1/2015 18:55,348,199003,1249
5/1/2015 19:00,371,202661,1203
5/1/2015 19:05,343,200006,1254
5/1/2015 19:10,402,162431,1138
5/1/2015 19:15,381,162787,1288
5/1/2015 19:20,392,197288,1508
5/1/2015 19:25,419,207387,1402
5/1/2015 19:30,361,203233,1673
5/1/2015 19:35,396,201753,1762
5/1/2015 19:40,365,188896,1540
5/1/2015 19:45,441,209896,1692
5/1/2015 19:50,401,207320,1668
5/1/2015 19:55,383,184827,1679
5/1/2015 20:00,429,187846,1649
5/1/2015 20:05,391,215511,1780
5/1/2015 20:10,382,174137,1462
5/1/2015 20:15,368,178275,1271
5/1/2015 20:20,368,205346,1468
5/1/2015 20:25,377,199747,1239
5/1/2015 20:30,422,202437,1331
5/1/2015 20:35,400,201737,1358
5/1/2015 20:40,387,186859,1121
5/1/2015 20:45,396,203698,1465
5/1/2015 20:50,394,201020,1423
5/1/2015 20:55,422,210094,1448
5/1/2015 21:00,435,202232,1127
5/1/2015 21:05,368,196837,1379
5/1/2015 21:10,423,193886,1354
5/1/2015 21:15,455,140363,1023
5/1/2015 21:20,452,203168,1755
5/1/2015 21:25,447,206643,2137
5/1/2015 21:30,446,207747,2243
5/1/2015 21:35,409,208557,2275
5/1/2015 21:40,446,180641,1804
5/1/2015 21:45,444,217059,2215
5/1/2015 21:50,377,213154,2236
5/1/2015 21:55,418,215744,2238
5/1/2015 22:00,433,226650,2122
5/1/2015 22:05,387,217685,1939
5/1/2015 22:10,397,205987,2330
5/1/2015 22:15,466,188032,2775
5/1/2015 22:20,462,209795,2249
5/1/2015 22:25,388,203061,2050
5/1/2015 22:30,422,195579,2080
5/1/2015 22:35,395,197371,2043
5/1/2015 22:40,438,174906,1727
5/1/2015 22:45,425,199402,2105
5/1/2015 22:50,434,189628,2116
5/1/2015 22:55,388,178796,2568
5/1/2015 23:00,373,184546,2709
5/1/2015 23:05,390,190574,2419
5/1/2015 23:10,383,144292,1713
5/1/2015 23:15,375,159196,2033
5/1/2015 23:20,397,182705,2125
5/1/2015 23:25,369,176084,1943
5/1/2015 23:30,376,182485,2185
5/1/2015 23:35,364,178411,2001
5/1/2015 23:40,365,168094,2176
5/1/2015 23:45,352,174451,2090
5/1/2015 23:50,367,174595,2213
5/1/2015 23:55,316,163626,2011
